id	text_a	难过	开心	赞赏	批评	怀疑	喜欢	惊叹	鼓励
4939	？？？？？有人丢钱你查监控不行吗？搜身干嘛 人家又没犯罪 神经病一样 这是警察办事的程序？？无语了	1	1	0	1	1	1	1	0
4347	其实我觉得可以让悠悠这个角色自生自灭，然后交代一个吕子乔的大姨妈，然后和小姨妈是双胞胎，并且由邓家佳演，不然的话，因为光谷连优优都没有，不考虑考虑再出一季把悠悠带上	0	0	1	1	1	0	0	1
6786	美到犯规了	1	0	0	1	1	0	0	0
1168	看来我家羊子是个小吃货呢	0	1	0	0	1	1	0	1
4773	中国人也愿意去。.	0	1	1	0	0	0	0	1
7123	姐姐帅炸了	0	0	0	1	1	1	1	1
1886	好可爱啊!!!	1	0	0	0	1	0	1	0
1162	好阔耐	0	0	1	0	1	1	1	1
3530	杨洋和黄轩越来越像	1	1	0	1	1	0	1	1
6517	太太太太美了	0	0	1	1	0	1	0	0
4082	必须爱	1	0	0	0	1	0	0	1
241	怎么回事	0	0	0	1	0	0	1	0
6749	仙气扑鼻 隔着屏幕闻到了香香的味道	1	1	1	1	1	0	0	0
3566	看的时候就感觉化了妆不是子乔，只是没想到是两组人在拍	1	1	0	1	0	1	1	1
4646	不要拿老百姓辛苦钱救助艾滋猴子，还有泰国只对中国人收小费，这事明明大家都知道，还要去泰国，为什么别人就敢欺负我们？想想吧	1	1	0	1	1	1	0	0
450	一发现就是晚期了好可怕。	1	0	0	1	0	1	1	0
729	新年新开始，棒	0	0	1	0	1	1	1	0
507	一生严谨	0	1	0	0	1	1	1	1
4977	垃圾泰国	0	1	0	1	1	0	0	1
115	永远记得您的声音，愿您去天堂继续您爱的事业	1	1	1	1	1	0	1	1
3047	哈哈哈，羊你要不要这么可爱	1	0	0	0	1	1	1	0
3305	演戏是他一辈子的事情，而不仅仅是现在的事情	1	1	0	1	0	0	1	0
6561	ai	1	1	1	1	0	0	0	1
1299	大哥太逗了，吃完蛋糕手指还沾了点，在裤子上擦擦真实	0	0	1	1	1	0	1	1
349	真是太突然了，赵老师，一路走好	0	0	0	1	0	0	1	1
5509	我也想听听这期节目的辩论	0	0	1	0	1	0	1	1
5176	本来想去泰国。还是算了。前段时间不说有个中国人去泰国玩得了流感。不敢去。	1	1	0	0	1	0	1	1
5562	人骑马 马骑人	1	0	1	1	0	0	1	1
105	今天是他的生日	1	1	0	1	0	0	0	0
3859	梗都很有意思，不落俗！很搞笑，显得我前仰后合	1	0	1	1	0	0	1	0
1365	哈哈哈，这也太可爱了吧。弄的我都想吃了	1	0	0	0	0	1	0	1
781	 吉林真棒	0	0	1	1	0	0	0	0
3744	感慨万分，不舍结束	0	0	1	0	0	0	0	1
1027	英雄难过五斗米直腰	0	1	0	0	1	1	1	0
2571	哈哈哈哈哈哈哈哈哈哈哈哈图3大哥还要分享给小伙伴尝尝	1	0	0	1	1	0	1	1
393	童年	1	1	0	1	0	0	0	1
3931	我的未来式一菲那段这十年…我真的泪目	0	0	0	1	1	0	1	1
5014	中国人很健忘的	1	1	1	1	0	1	1	0
2726	哈哈哈太好笑啦可爱	1	1	0	0	0	1	1	0
747	吉林吉林	1	0	1	1	0	1	1	0
1558	亿博体育	0	0	0	0	1	1	1	1
2157	挺好吃的	0	0	1	0	1	1	0	0
3150	没啥，就想问问好吃吗	1	0	1	0	1	0	0	0
6465	助攻助攻助攻	0	0	1	0	0	0	0	0
2895	hhhhhh好可爱	1	1	0	0	0	0	1	1
99	一大早起来看到还以为自己看错了	1	1	0	0	1	1	1	1
1949	偷吃太可爱了	0	0	0	0	0	0	1	0
5153	泰国垃圾	0	1	0	1	1	0	0	1
6618	求出个美妆教程	0	0	0	0	1	0	0	0
3819	抄抄一抄抄	0	0	0	1	1	0	0	1
3145	确认过是真的蛋糕	1	1	1	1	0	1	1	1
2022	哈哈哈哈哈哥哥今天太可爱了	0	1	0	1	0	0	1	1
1552	可可爱爱，期待雷震宇	0	0	1	0	1	1	1	1
2129	我想和杨洋一起吃蛋糕	0	0	1	0	0	0	0	0
2521	期待大年初一急先锋。	0	0	1	0	0	0	1	0
2840	看来是饿了哈哈哈	1	0	0	1	0	0	0	1
1426	还递一点给杨洋，哈哈	1	1	0	0	0	1	1	0
5878	超美	0	1	0	1	1	1	0	1
1587	杨洋可爱	0	1	1	0	0	0	1	1
27	一路走好	0	0	0	1	0	0	1	0
2891	好皮哈哈哈哈哈两人也太可爱了吧，我这有蛋糕都给你们	0	1	1	0	0	1	1	1
51	今天也是我的生日啊	0	1	0	1	1	0	1	1
7140	花木兰传奇	1	1	1	1	0	0	1	0
1783	图六成龙大叔仿佛在说这一块的比较好吃	0	1	1	1	1	1	1	0
707	我吉林牛逼！//:吉林的卫星，高铁，地铁，汽车。还有什么补充	1	1	0	0	0	0	0	1
4097	就是广告有点多	1	0	1	1	0	0	1	0
2228	今天鸽鸽可爱满分	0	0	0	0	0	1	1	0
1696	您真可爱哈哈哈哈哈	0	1	1	1	0	0	0	1
6626	生图也很绝	0	0	1	1	1	1	1	0
1712	好帅	1	1	1	0	0	0	0	0
239	vv	0	0	1	0	0	0	1	0
7098	旋转跳跃！！AAA	0	1	0	0	0	1	0	1
2704	我记得成龙不是很久前就说不再拍电影了，还是拍了	0	1	0	1	1	0	0	0
3102	蛋糕很好吃呀	1	0	0	1	0	1	0	1
5369	支持	0	1	1	1	1	1	0	1
1852	大年初一给我安排起来	1	1	1	1	1	1	1	0
1629	好可爱呢	1	0	0	1	0	1	0	1
3964	也许不能只沉迷于过去的剧情，时代变了，我们也该试着接受新的形式，就像韦正说的，最后要笑着和爱情公寓告别	0	0	0	1	1	1	1	1
3583	啊啊啊啊啊啊啊不舍得看不敢看	1	0	1	1	1	1	1	0
1472	哈哈哈哈哈可还行	1	0	1	1	1	1	1	0
6873	马背上！！！！！我姐真是帅呆了	1	0	1	1	0	0	0	1
6771	你天仙永远是你天仙	0	1	1	1	1	0	1	1
5336	等了这么多季，终于等到你	1	0	1	0	0	1	0	1
1887	 你老公偷吃蛋糕	1	0	0	0	1	0	0	1
5046	这种航班就不要坐了，这种国家就不要去了。我们的东航，国航不好吗	1	0	0	1	1	1	0	1
6491	 !	1	1	0	1	0	1	1	1
1560	成龙大哥真的是太可爱了 特别的优秀	1	0	1	0	1	1	0	0
3815	多了解一点	1	0	1	0	1	0	0	1
1809	杨洋好帅呀	1	0	1	0	0	1	0	1
710	自豪//:长春光机研究所，吉林一号，钟兴老师的项目，就是强👍（高铁，动车，卫星等等硬件，大多数都是从长春这边研究所独立设计和产出的，只不过大家不知道，只知道地域黑	1	0	1	0	1	1	1	1
3358	是的呢，他一直努力踏实的磨炼演技用作品说话。演员杨洋加油羊毛一直都在	1	0	1	0	1	1	0	0
2338	被杨洋扶的那女是谁	0	0	1	1	0	0	0	0
4585	大家都记住了---“肯尼亚🇰🇪航空	1	0	1	0	1	1	1	1
3344	演员要保留神秘感	1	1	1	0	0	0	1	1
1893	怎么这么可爱(๑• .	0	0	1	0	1	0	1	0
6405	太美了 我的天	1	1	0	0	1	1	0	0
6992	啊啊啊啊！！好飒！我死了	0	1	1	0	1	0	0	0
5148	为什么我的重点是两万美金，两万美金符合海关携带要求么	0	0	0	0	0	0	0	1
1417	啊啊啊啊啊啊  好可爱啊	1	1	0	1	0	1	0	0
3018	好可爱的两个人哦	1	1	0	1	1	0	1	0
4969	呼叫战狼	0	1	1	0	1	1	1	0
2677	来自老父亲般的宠爱：来！尝点儿（图三	0	1	0	1	1	1	1	1
45	才刚刚2020年...为什么会这样啊	1	1	0	0	0	1	1	1
4406	怎么就能证明是在飞机上丢的呢	1	0	1	0	0	0	1	0
5717	超级美呀	0	1	1	0	0	1	1	0
722	吉星高照	1	0	1	1	1	1	0	1
2769	哇！我家杨洋老公，也太可爱了叭，我太爱了	0	0	1	1	0	0	0	1
2964	我想说 我现在很饿~看这个更饿了~平时不觉得这种蛋糕会多好吃~现在特别想吃蛋糕了	0	1	1	0	1	1	1	1
7107	台词说的很有力量	1	0	0	0	1	0	0	1
882	弥雅也挡不住大哥偷吃蛋糕的小手手，哈哈	0	0	0	0	0	0	0	0
63	啊？？？？？？？？刚睡醒真的吓一跳	0	0	1	1	1	1	0	0
3137	两个人超可爱	1	1	0	0	0	0	1	1
3384	沉静下来了，知道怎样走下去	1	0	0	1	1	1	0	1
2532	哈哈哈蛋糕好吃吗	1	0	0	1	0	1	0	1
1304	哈哈，一大一小，莫名可爱	0	1	1	0	1	1	0	1
2560	酸成柠檬精了	1	1	0	1	1	0	1	1
932	成龙大哥太可爱了，竟然偷吃蛋糕	0	1	1	1	1	0	1	1
6520	卧槽也太好看了吧	1	1	0	1	0	1	1	1
3979	突然想起了不差钱的那个节目赵本山说的:家里怎么怎么困难连哭带唱的那个节目	1	0	0	1	0	0	1	0
2538	哈哈哈哈哈哈哈哈哈哈哈哈，好可爱	1	1	0	0	0	0	0	0
715	吉林牛	0	1	0	0	0	0	0	0
3603	走心了走心了…是我们都长大了	0	1	1	0	1	0	0	0
4334	爱情公寓早就结束了，就是贤菲恋，美嘉吕子乔么，好嘛，5两分钟直接告诉观众他们在一起了，好多坑不填，与其这样丽萨在4的最后一集直接说他们再一起过上了幸福的生活，这不就完结了呢，还几年回归，吊了观众这么久	1	0	1	1	0	1	1	0
3578	抄袭最好不再见	1	0	0	1	1	1	0	1
5961	卧槽来看漂亮姐姐	1	0	1	0	1	0	0	1
5727	嘤，太美了吧	0	1	0	0	0	1	0	0
2920	 我哥真的可爱死了	0	1	1	1	0	0	1	1
1573	我知道！我懂了！🎂很好吃！期待急先锋电影啊！大年初一看起来	1	1	1	1	1	0	1	0
6420	这个是用什么调色的呀，能给个参数吗	1	1	0	1	0	0	1	1
4978	经济舱客人可以去商务舱?应该搜头等舱的吧	0	0	0	1	1	1	0	0
5901	暴击	1	1	1	0	0	0	1	1
3044	两个人都好可爱！期待大年初一急先锋	0	0	1	1	0	0	1	1
6064	咋感觉p的有点多 咋一看还有点像杨幂	0	0	1	1	1	0	1	0
3636	看哭了，这十年的青春舍不得	0	1	1	0	0	0	1	0
4981	快去找那个什么水果西施啊	1	0	0	1	1	1	1	1
4380	说白了，就是瞧不起中国人，怀疑你们是贼。如果有十个美国白人，泰国警方和肯尼亚敢不敢搜他们的身	0	0	1	0	1	0	1	0
910	期待《急先锋》，大年初一，不见不散	0	0	1	0	0	1	1	0
6195	抓捕归我	0	0	0	1	0	1	1	0
2516	成龙大哥：“这🎂看起来不错啊！啥味的？好想吃。” 杨洋：“我也好想吃啊！偷偷吃一点不会被发现。”用手指 成龙大哥：“我也偷偷吃一点。” 两人一起吃起来了。 成龙大哥：“没被发现吧？” 杨洋：“应该没有。”（一起点头，真好吃	0	1	1	0	0	1	0	1
439	赵老师，走好	1	1	1	1	1	1	0	0
1866	啊啊啊啊这两个人也太可爱了吧	0	0	0	1	1	1	0	1
4821	商务舱丢东西为什么要去经济舱搜查呢？两个舱的乘客从安检到进舱是没有接触的。	0	0	1	0	0	1	1	0
3147	好吃吗哈哈哈哈哈哈哈	1	0	1	1	1	1	0	0
586	祝贺祖国	1	0	0	1	0	1	0	1
4679	泰国膨胀了	1	0	1	1	0	1	0	1
6102	这才是女明星	1	1	1	0	1	0	1	1
5184	说得很明白只有中国乘客不配合检查。  剩下的八十八名非中国籍乘客和三十六名中国籍乘客都在配合 怎么了就他们那八十几个人不能配合检查？？     以为像在国内仗着人多和警察闹就会不搭理你了？？  这也就是在泰国 要是在美国警察直接给你拖下去	0	0	0	0	0	0	1	1
2107	龙哥今天吃可爱了吗	1	1	0	0	1	0	0	0
5116	莫桑比克华人报昨天发了一篇，建议大家去看看，那黑人钱最后找到，放在自己的包里！被隔离的华人是带头抗议搜查的（为了分化治之，好让其他人放弃抵抗），过程中华人打电话给领事馆，回复真是绝了！我怕被和谐，大家去看看	0	0	1	1	1	0	0	1
2977	哈哈哈哈哈哈羊哥你太可爱了	0	1	1	1	0	1	0	0
3455	踏实，还能吃苦。真的不错。	1	1	1	0	0	0	1	1
1551	 妈妈呀 太帅了	0	1	0	0	1	0	1	0
3632	刚刚看到了	0	0	0	0	0	1	0	1
6917	啊，太帅了	1	1	1	1	0	1	1	0
3866	依旧爱	0	0	0	0	0	1	1	1
2062	哥哥真的是太可爱了	0	0	1	1	1	0	1	0
5861	姐姐好仙	0	1	1	0	1	1	0	1
3629	张伟都快脱单了，我还没	1	0	0	1	0	1	0	1
6767	 她可真好看	0	1	1	1	1	1	1	0
1468	过年一起急先锋	0	1	1	1	0	1	0	1
2877	哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	0	0	0	0	1	1	1	0
6395	我好像知道她是怎么长的？ 太绝了	1	0	0	0	1	0	0	0
7024	啊快播吧，好想看兰兰	1	0	1	0	1	1	0	0
6394	这组真的好看	0	0	1	0	0	0	0	0
21	怎么说呢，功过两半吧。不说什么死者为大，但还是要理性对待。晚节不保是一码事，对社会的贡献是另一码事。怎么说，他都是几代人的春晚记忆和时代偶像！一路走好	0	0	1	1	1	1	0	1
1503	杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋	0	1	0	1	0	0	1	0
4468	泰国警察什么玩意儿 无能有没脑子的做法	1	1	0	1	0	1	1	0
2542	 还交流起来了	0	1	1	0	1	1	0	0
3272	杨洋对演戏是认真的。能够减少炒作全身心投入都剧里，可见杨洋很有大局观念。	0	1	0	1	1	0	0	1
4176	能感到爱情公寓所有工作人员和演员的用心和投入  真的很感动很惊喜  你们没有辜负任何人	0	0	0	0	1	1	0	1
2706	好像小孩子	1	0	0	0	0	1	1	1
5633	来吧一起	0	0	1	0	0	0	0	0
6640	天仙姐姐刘亦菲啊	0	0	1	0	0	1	0	0
3140	(´,,•ω•,,	1	0	0	1	0	0	1	1
3553	每当我对爱五多一份了解，就会多一分喜爱。真的太用心了 太多令人惊喜的新元素 好期待后面的剧集啊❤️ 小破公寓引领潮流	1	1	1	0	0	0	1	0
3188	像爷俩哈哈哈哈哈哈哈哈	1	0	0	0	1	0	1	1
2365	好期待这部电影	0	0	1	0	1	1	0	0
674	现在是一个月几发	1	1	0	0	1	0	0	0
919	好吃	1	0	1	1	0	1	1	0
4756	大家都不要去泰国	0	1	0	1	1	0	1	0
6444	猫妖传如果你是杨贵妃多好看	1	1	0	0	0	0	0	0
4535	如果全仓人搜身，那还可以解释，如果是单搜几个中国人，那就是赤裸裸的歧视。	1	1	0	0	1	0	1	0
170	节哀	1	1	0	1	1	0	0	0
3828	棒！真心觉得很棒	1	1	0	1	0	0	1	0
3802	祝好	0	0	0	0	0	1	0	1
1385	太可爱了太可爱了	1	1	0	0	1	0	1	1
111	愿您一路走好，谢谢有您陪伴的童年	1	0	1	1	1	1	1	1
4331	真的很幸苦，，一次次的推翻重来才能给我们呈现这么好的效果	0	0	0	1	0	1	1	0
3005	杨洋和龙哥站一起  杨洋也没高龙哥多少	1	1	0	1	0	1	0	0
6619	真的无可挑剔的美，沉鱼落雁，闭月羞花都是用在她身上的吧	1	1	0	1	0	1	0	0
4584	我没出过国，也不懂泰国的法律，但是我知道，如果在国外遇到事，连自己国家大使馆都没帮你，那就真的要想想自己了	1	1	0	0	0	1	1	0
5480	超级喜欢奇葩说的啦	0	0	0	0	1	0	1	0
4350	还是舍不得是最后一季	1	0	1	0	1	0	0	0
1452	啊啊啊啊  不行了	0	1	1	1	0	1	0	1
5271	哇哦，好期待	1	1	0	1	0	1	0	0
6011	这姐太美了真的	0	1	0	0	1	0	0	1
6630	我的公主啊	0	1	1	1	0	0	0	0
3323	他想做的一直都是用演技打动所有人，为了这个，他可以扎根于剧组，减少自己的曝光率，他可以为了拍戏而减少代言，减少活动的出席，作为陪伴他的我们也一直支持着他所有的决定，杨洋加油，ymls加油。	1	1	1	1	0	0	0	1
4600	非中国籍的都搜了，我们就应该搜？？维护自己的权利，疑罪从无，航空公司根本没有权利搜身！！你说丢就丢了？我们就要配合你了	0	1	1	0	1	0	0	1
1184	我的天也太可爱了	1	0	0	0	1	1	1	0
2785	看来蛋糕挺好吃	0	0	1	1	0	1	0	1
5797	迪士尼公主	0	1	1	1	0	1	0	1
2646	啊啊啊啊啊啊啊啊啊太可爱了我的杨洋呜呜呜呜呜呜呜	1	1	0	0	0	1	1	0
5954	好有苔丝的感觉啊	1	1	0	1	0	1	1	0
4557	我只是好奇 驻泰使馆现在发声不如解释一下公民求助大使馆的时候使馆做了什么 这个我是真的个人好奇	0	1	0	0	0	0	0	1
551	不明觉厉！只能点赞	1	0	0	1	0	0	0	0
318	望老人一路走好	0	0	0	1	1	0	0	0
3646	不想说再见，祝福爱情公寓	0	0	0	0	0	1	1	1
856	哈哈哈哈，太可爱他们	0	0	0	0	1	0	1	0
4221	赵海棠什么鬼？动不动就跳	1	1	0	1	0	1	0	0
1584	啊啊啊啊，我哥偷吃蛋糕都这么帅	1	1	0	0	0	0	0	0
1776	啊啊啊啊我的杨洋小可爱啊	0	1	1	1	1	0	0	1
2406	 期待大年初一急先锋	0	0	0	0	0	0	1	0
5965	糖果国的公主	1	0	1	1	0	1	1	0
3248	 靠 图二我有被帅到	0	1	1	0	0	1	1	0
2110	好久不关注杨洋了，希望这次能转型成功吧	0	0	0	0	0	1	0	0
4519	又没偷，搜就搜呗，排查一下帮助找到小偷不好么	0	0	1	1	0	1	0	0
3027	哈哈哈哈哈，看起来很好吃的样子	1	1	1	0	1	0	0	1
6158	我的宝贝最近一只在热搜上啊，奇奇怪怪	1	1	1	0	1	1	1	1
5679	这大脑太厉害了	1	0	0	0	0	0	1	0
1125	怎么可以这么可爱	1	0	0	1	0	1	1	1
2069	宝贝啊我的杨洋	1	0	0	0	1	1	0	0
2680	哈哈，味道不错	1	1	1	0	0	1	0	1
3624	那个弹幕我好心酸	0	1	1	0	1	0	1	0
1465	哥哥等会中间别被你和成龙大哥掏光了，只剩下光鲜亮丽的外表	1	0	0	1	1	1	0	0
6406	不然怎么叫神仙姐姐	0	1	1	1	1	1	0	1
5982	简直是绝了	1	0	1	0	0	1	0	1
1841	看着很好吃	1	1	1	0	1	1	1	1
2797	成龙的女儿还好吗？为什么这个世界对女性那么残忍	1	1	1	0	0	1	1	1
4204	我不知道我是什么时候开始看爱情公寓的，我只知道每次暑假的时候，如果不重温一下爱情公寓，就感觉少了一点什么，不管爱情公寓大电影有多少人不喜欢，然后各种骂，爱情公寓5的开播，有些人也是各种吐槽。  但是，我真的很感谢爱情公寓，我每次看爱情公寓5，深怕错过一点点精彩的情节。 我永远支持你。	0	0	1	1	0	0	1	1
1704	好吃吧	0	1	0	0	1	0	0	1
6044	仙女姐姐 啊	0	1	1	0	0	0	1	1
61	🙏🙏🙏天堂里只有欢乐 没有病痛	1	1	1	1	1	1	0	1
6024	真的是公主啊！！！！！太美了	1	0	1	0	0	1	1	1
5648	这个话题，我在真实经历中选择了battle 我爸直接说我变了，还说我犟	0	0	1	0	1	1	1	0
810	可喜可贺，点赞工作人员中国好强大	1	0	0	1	0	1	1	0
1521	龙龙太可爱了吧	0	0	0	0	1	0	1	0
2275	哥哥，跟我回家，想吃什么都给你买	1	1	1	0	0	0	0	1
6103	我真的爱惨了这个女人	0	1	0	1	1	1	1	1
7002	太厉害了	1	0	1	0	0	1	1	0
6974	sa	1	0	0	0	0	1	0	0
6840	啊啊啊啊啊啊木兰马上空翻真帅	1	1	1	0	0	0	1	1
4543	大使馆怎么不派人去现场呢	0	0	0	1	1	0	1	0
5917	这是真公主	1	1	0	1	0	0	1	1
4002	有些网友是一定要毁了爱情公寓才罢休	1	1	1	0	1	1	1	1
6972	满满期待	0	0	0	0	1	0	0	0
2595	图二感觉是纠结了很久最后没忍住	0	1	0	1	0	0	1	0
5061	不会去了	1	1	0	1	1	1	0	0
1062	可爱多	0	0	0	0	0	0	0	0
4429	中国护照给不了你这么高的待遇，醒醒吧，出去走一圈，这很正常	0	0	0	0	0	0	1	0
6368	修图后很美 ......	0	1	1	0	0	0	1	0
2128	太可爱了诶	1	1	0	1	1	1	0	0
5931	真的太美了	1	0	1	0	0	0	0	1
5728	绝美	0	0	1	1	0	1	0	0
561	祝贺！！新年新气象	0	0	1	0	1	0	0	1
3111	哈哈哈 两个可爱的爱货	0	1	0	0	0	1	1	0
5554	我渤哥最帅	1	0	0	1	0	0	0	1
6415	仙女姐姐又下凡了	1	1	1	0	0	1	0	1
6373	， 这也太美了	0	1	1	1	1	1	1	1
6627	抱了抱了	0	1	1	0	0	1	0	0
1916	可爱的杨洋	0	1	0	1	1	0	0	0
6959	卧槽太酷了	1	0	0	1	0	0	1	0
1957	啊啊啊，太可爱了叭	0	1	1	1	1	0	0	1
1259	老色狼。	0	0	1	1	0	0	1	1
3962	中立 是有抄袭成分 但是也不妨碍成为一代人记忆 而且美嘉和子乔吵架那段真的太棒了真的隔着屏幕感情感染特别深 真的无法言语的演技好	1	1	0	0	1	0	0	0
1543	怎么可以那么可爱(๑• .	1	0	0	1	0	0	1	1
1664	吃完之后手插口袋  是不是在偷偷擦手 哈哈哈哈 抹到裤兜里了吧	0	0	1	1	1	0	1	0
114	天啊，昨天还看见倪萍去医院看他的消息，今天就	0	0	0	0	0	0	0	1
81	天哪，一路走好	0	0	1	0	0	0	1	1
1242	 都很可爱	1	0	0	1	0	1	0	0
1161	太可爱了叭	1	0	0	1	0	0	0	0
2075	哈哈哈哈哈真可爱	1	0	1	0	0	0	1	0
946	蛋糕很好吃	0	1	1	1	1	0	1	1
1917	大家一起期待大年初一《急先锋》叭	1	0	0	1	0	1	1	1
6099	神仙姐姐太仙了	0	1	0	0	0	1	1	0
3353	他真的是个好演员啊	0	0	0	0	0	0	0	1
555	我国的航空航天工业真是像火箭一样不断biu biu biu往上升啊	0	1	1	1	1	0	0	0
3227	哈哈哈哈，两人太可爱了吧	1	0	0	0	0	1	1	0
4623	这件事让我气愤的不是泰国警察，不是乘务人员，不是黑人，而是中国大使馆的态度	1	1	0	0	1	0	1	0
223	特别喜欢赵忠祥老师的声音RIP	1	0	1	1	0	1	0	1
6648	冰雪女王	1	1	0	1	0	1	1	0
1854	哈哈哈哈，大哥吃完了把手插在裤兜里，我估计在裤兜里蹭了蹭手上的口水	1	1	0	1	0	1	1	1
4225	不太好看。看了三集弃了	0	1	1	0	0	1	1	0
1600	太可爱了吧！这样看来应该是饿了吧	0	0	1	0	1	0	0	1
2030	一点不好笑……大家吃的东西 用手指头杵来杵去难道很可爱吗？？恕我理解不了	0	1	0	0	0	1	1	0
7109	嗷嗷嗷我的女神	0	1	1	0	0	1	1	1
6835	#刘亦菲花木兰# #刘亦菲公主裙# #刘亦菲[超话	0	1	1	0	0	1	1	1
6955	太帅啦	1	0	1	0	0	0	1	0
2439	大年初一看急先锋，听说出现的黄金车队价值几十亿呢	0	1	1	0	0	1	0	0
2691	我的咩也太可爱了叭	1	1	1	0	0	1	0	0
4478	我想问可以带这么多现金入境吗	0	1	0	0	0	1	0	1
129	唉，	1	1	0	1	1	1	0	0
1855	哈哈哈哈😄 蛋糕🎂 味道不错，	0	0	1	0	1	0	1	1
4735	是不是应该确认黑人真的有2万元美元先	0	0	1	0	0	1	0	0
537	山东是腐败大省！恳请中央政府彻查	1	1	0	0	1	0	1	1
4613	为什么中国人要骂中国人	1	1	1	0	0	1	1	1
3313	认认真真演戏，踏踏实实做人	1	1	1	0	0	1	1	0
1657	好可爱两只	0	0	0	1	1	0	0	1
2289	捉一只偷吃的可爱羊咩咩	0	0	1	0	1	1	0	1
3860	是停播了吗，这两天怎么都没有更新	0	0	0	0	1	1	0	0
7141	好感动啊	0	1	0	1	0	0	0	1
5742	茜茜公主	1	1	1	1	0	1	1	0
2204	突然很好奇蛋糕到底有多好吃（立马打开哥哥代言的美团	1	1	0	1	1	0	0	1
1296	杨洋鼻子怎么这么高了	0	0	1	1	0	0	1	0
4674	不想去泰国了，靠了	1	1	0	0	0	0	0	0
6163	神仙姐姐最美吖	1	1	1	0	1	1	1	0
4956	谁有证据证明那俩黑人真的有那么多钱	0	0	1	0	0	0	1	0
4507	这评论戾气咋这么重，无论是黑人问题还是歧视中国人我都没看出来，我觉得航空公司做的不对，因为当时事情发生没有妥善处理，并且过后没有道歉说明，强调中国人只是说这架飞机上中国国籍的人多，与我们息息相关而已。在没有其他任何证据证明是真的歧视我们国人的前提下，没有必要上纲上线。	0	1	1	1	0	0	1	1
6108	感觉有一点点胖了吗	1	1	1	0	1	0	0	0
422	19年离世的人太多了，愿20年大家都平安健康吧。	1	1	1	1	0	0	0	0
1675	哈哈哈哈大哥偷吃蛋糕太可爱了。	1	0	0	1	1	0	1	0
4058	我觉得第五季的宣传和制作放进去的感情太多了，我再也不能像以前那样看《爱情公寓》了，我开始了快进，倍速	0	1	1	1	1	1	0	1
2410	好可爱 哈哈哈哈哈哈	0	0	0	1	0	0	1	1
131	太……突然了吧 一路走好	1	0	0	0	0	0	1	1
218	从此以后再也听不到赵老师那磁性的声音了，赵老师一路走好	1	1	0	0	1	1	1	0
6092	只有我一个人觉得有点显胖，没其他衣服穿上好看	0	0	0	1	1	1	0	1
7136	棒棒棒	1	0	0	0	1	0	0	0
238	卧槽，刚醒就看到这个	1	1	0	1	0	0	1	0
2584	两个人偷吃完了还对视点点头	1	1	1	1	0	0	1	0
4217	看就完事儿了 哪来那么多戾气	1	0	1	1	1	0	1	0
1816	冲啊	0	1	0	1	0	0	0	0
5	无论如何他也给大家带来了欢声笑语，一路走好	1	1	0	1	0	1	0	1
2566	吃完了还交流心得吗	1	1	0	0	1	0	1	0
5988	仙女吧	0	0	1	0	0	0	0	0
588	厉害了[加油][加油][加油	0	0	0	0	1	0	1	1
2351	哈哈哈哈哈哈，大哥有电影小可爱	0	1	1	1	0	0	0	0
3050	 杨洋好可爱，急先锋要看	0	1	0	1	0	0	1	1
6766	  我的妈呀   你老婆也太美了吧	1	1	1	1	0	1	1	0
2668	哈哈超可爱	1	1	0	0	1	1	1	1
4458	换位思考下哦，国人在飞机上丢了两万块，然后国家航空公司搜了国内外的人的身，但是有一部分黑人拒绝被搜身，并且抗议，要求我国航空公司和jc叔叔赔偿道歉。这个时候你们怎么看？我反正是支持中国jc	1	1	0	1	1	1	0	1
4936	the fucking monkey	0	1	0	0	1	1	0	1
1504	我看着我也想吃	0	0	1	1	0	1	0	1
158	怎么会	1	1	0	0	1	0	1	1
4336	《爱情公寓》五播出了我怎么不知道我才知道好舍不得《爱情公寓》第一集跟第二季还有第三第四	0	1	1	0	0	0	1	1
6980	好看，绝了	0	0	1	1	1	1	0	0
4067	唉……要结束了	0	1	1	1	0	1	0	1
2641	哇，哥哥你要不要这么可爱	0	1	0	0	0	0	0	1
2898	哈哈哈哈杨洋太可爱了	0	1	1	1	0	1	0	0
4788	在国内不配合是不是可以告你不配合检查，然后你抗议说你寻衅滋事？好复杂	1	1	0	1	0	1	0	1
4913	有一位中国乘客腰间搜出一捆2000美金	1	0	1	0	0	0	0	0
2382	记得大年初一去影院看《急先锋	0	1	1	0	1	0	1	0
2774	像极了我小学上课时偷吃零食的样子	1	1	0	0	1	1	0	0
4199	我爱大力酱	1	1	0	1	0	0	0	1
5716	美哭了	0	0	0	0	0	0	0	0
58	一路走好一路走好	0	1	0	1	0	1	0	1
6598	所以公主逃跑永远都会成功啊，这样子的你怎么忍心害她嘛，一起逃啊	1	0	0	1	0	1	0	0
3510	杨洋是想做一个好演员！哥哥加油	0	1	1	0	0	1	1	0
2981	他俩互动真的好有趣	1	0	1	1	1	1	1	0
5549	渤哥厉害	1	0	0	1	0	1	1	1
6312	好看是好看 但一定要加180层滤镜和磨皮吗	0	1	0	0	0	1	0	1
5486	终于等到渤哥了	1	1	0	1	0	0	1	0
890	成龙和杨洋偷吃蛋糕太可爱了	1	1	0	0	0	0	0	0
